no;iso_o;iso_d;distw;gdp_o;gdp_d;rta;flow;contig;comlang_off;comcur
7004;IDN;DMA;18358.62691;364458.9063;299.8148193;0;1.31728;0;0;0
7005;IDN;DNK;10902.50102;364458.9063;275237.0313;0;194.992;0;0;0
7006;IDN;DOM;18413.02592;364458.9063;30581.08008;0;19.85742;0;0;0
7007;IDN;DZA;11682.65892;364458.9063;114727.0625;0;167.474;0;0;0
7008;IDN;ECU;18830.71176;364458.9063;40800.08203;0;22.72215;0;0;0
7009;IDN;EGY;9069.712442;364458.9063;107484.0391;0;401.7134;0;0;0
7010;IDN;ERI;7917.189353;364458.9063;1084.98877;0;1.529572;0;0;0
7011;IDN;ESP;12160.96813;364458.9063;1223988.5;0;1909.36;0;0;0
7012;IDN;EST;10076.15462;364458.9063;16409.79688;0;4.520901;0;0;0
7013;IDN;ETH;7863.139485;364458.9063;13315.40234;0;61.41333;0;0;0
7014;IDN;FIN;10151.90139;364458.9063;209444.8906;0;136.65;0;0;0
7015;IDN;FJI;7731.388588;364458.9063;2821.605957;0;27.93076;0;0;0
7016;IDN;FRA;11576.69775;364458.9063;2230721.5;0;1092.1207;0;0;0
7017;IDN;GAB;10931.37717;364458.9063;9545.985352;0;6.860403;0;0;0
7018;IDN;GBR;11766.46359;364458.9063;2345014.75;0;1878.51;0;0;0
7019;IDN;GEO;8333.691299;364458.9063;7550.169922;0;2.33242;0;0;0
7020;IDN;GHA;12165.23634;364458.9063;12905.9707;0;73.52301;0;0;0
7021;IDN;GIN;13501.12556;364458.9063;3317.202881;0;22.74492;0;0;0
7022;IDN;GMB;13884.08867;364458.9063;510.6890869;0;3.510606;0;0;0
7023;IDN;GNB;13798.36217;364458.9063;304.461731;0;0.04050255;0;0;0
7024;IDN;GNQ;11020.75729;364458.9063;8562.841797;0;2.74624;0;0;0
7025;IDN;GRC;9905.077049;364458.9063;244951.375;0;121.8305;0;0;0
7026;IDN;GRD;18610.01297;364458.9063;519.2592773;0;0.289551;0;0;0
7027;IDN;GTM;17644.61101;364458.9063;35290.26953;0;13.53869;0;0;0
7028;IDN;GUY;18465.79727;364458.9063;896.156311;0;0.95904;0;0;0
7029;IDN;HKG;3163.010019;364458.9063;189798.1094;0;1927.101;0;0;0
7030;IDN;HND;17913.96207;364458.9063;9234.891602;0;8.831911;0;0;0
7031;IDN;HRV;10566.53337;364458.9063;42653.42188;0;41.218;0;0;0
7032;IDN;HTI;18422.55298;364458.9063;4960.738281;0;6.846708;0;0;0
7033;IDN;HUN;10349.65434;364458.9063;112898.5234;0;152.785;0;0;0
7034;IDN;IND;4574.944099;364458.9063;906268;0;3980.482;0;0;0
7035;IDN;IRL;12114.16096;364458.9063;222649.7969;0;112.3573;0;0;0
7036;IDN;IRN;7394.289209;364458.9063;222889.5;0;381.298;0;0;0
7037;IDN;ISL;12320.84433;364458.9063;15853.98633;0;6.96024;0;0;0
7038;IDN;ITA;10902.42881;364458.9063;1844748.875;0;1782.17;0;0;0
7039;IDN;JAM;18385.53549;364458.9063;10533.2959;0;10.4005;0;0;0
7040;IDN;JOR;8667.311736;364458.9063;14176.30469;0;216.612;0;0;0
7041;IDN;JPN;5481.533576;364458.9063;4340133.5;0;24216.1;0;0;0
7042;IDN;KAZ;6937.332709;364458.9063;77236.89844;0;5.87429;0;0;0
7043;IDN;KEN;7921.82369;364458.9063;21185.94141;0;59.19001;0;0;0
7044;IDN;KGZ;6289.930756;364458.9063;2694.656982;0;0.881129;0;0;0
7045;IDN;KHM;2001.485693;364458.9063;7192.591309;1;85.3432;0;0;0
7046;IDN;KIR;7368.316219;364458.9063;70.70783234;0;0.5685383;0;0;0
7047;IDN;KNA;17859.28314;364458.9063;486.6666565;0;0.238497;0;0;0
7048;IDN;KOR;5081.576042;364458.9063;888024.1875;0;8053.221;0;0;0
7049;IDN;LAO;2660.48004;364458.9063;3403.669678;1;2.42396;0;0;0
7050;IDN;LBN;8749.781535;364458.9063;22722.19141;0;33.6631;0;0;0
7051;IDN;LBR;13230.22545;364458.9063;631;0;7.113106;0;0;0
7052;IDN;LBY;10531.0359;364458.9063;50319.73438;0;23.7072;0;0;0
7053;IDN;LCA;18431.20122;364458.9063;906;0;0.8072911;0;0;0
7054;IDN;LKA;3430.918618;364458.9063;26966.58398;0;467.3251;0;0;0
7055;IDN;LSO;8838.521663;364458.9063;1476.101685;0;3.846161;0;0;0
7056;IDN;LTU;10115.0121;364458.9063;29790.79688;0;27.9132;0;0;0
7057;IDN;LVA;10116.93208;364458.9063;20115.52734;0;4.630703;0;0;0
7058;IDN;MAC;3247.22583;364458.9063;14285.01074;0;19.09622;0;0;0
7059;IDN;MAR;12633.07663;364458.9063;57306.73047;0;61.566;0;0;0
7060;IDN;MDA;9631.721804;364458.9063;3265.583984;0;2.43039;0;0;0
7061;IDN;MDG;6775.632676;364458.9063;5499.229492;0;29.3487;0;0;0
7062;IDN;MDV;4019.170213;364458.9063;915.2070313;0;23.89629;0;0;0
7063;IDN;MEX;16272.35556;364458.9063;839181.9375;0;893.7357;0;0;0
7064;IDN;MKD;10116.03311;364458.9063;6217.132324;0;39.5676;0;0;0
7065;IDN;MLI;12890.24755;364458.9063;5929.424805;0;4.55048;0;0;0
7066;IDN;MNG;5910.629199;364458.9063;2689.424805;0;5.68751;0;0;0
7067;IDN;MOZ;8082.304095;364458.9063;7608.191406;0;29.30642;0;0;0
7068;IDN;MRT;13678.89761;364458.9063;2662.577881;0;19.56493;0;0;0
7069;IDN;MUS;5754.134234;364458.9063;6448.455078;0;73.9645;0;0;0
7070;IDN;MWI;8145.337328;364458.9063;2231.53125;0;3.88201;0;0;0
7071;IDN;MYS;1306.635755;364458.9063;148940.3594;1;4951.793;1;0;0
7072;IDN;NAM;9929.927493;364458.9063;6371.540039;0;0.7374411;0;0;0
7073;IDN;NER;11574.72631;364458.9063;3544.143066;0;10.2711;0;0;0
7074;IDN;NGA;11475.26935;364458.9063;114686.2813;0;222.221;0;0;0
7075;IDN;NIC;18178.88805;364458.9063;5369.21875;0;7.342478;0;0;0
7076;IDN;NLD;11346.35905;364458.9063;657590.125;0;2627.141;0;0;0
7077;IDN;NOR;10970.08238;364458.9063;310959.75;0;119.2675;0;0;0
7078;IDN;NPL;4434.768654;364458.9063;8051.663086;0;78.0943;0;0;0
7079;IDN;NZL;7638.215101;364458.9063;103873.2109;0;575.156;0;0;0
7080;IDN;PAK;5554.010569;364458.9063;128830.2031;0;877.0652;0;0;0
7081;IDN;PAN;18896.76899;364458.9063;17097.09961;0;3.11154;0;0;0
7082;IDN;PER;18049.17293;364458.9063;93269.03906;0;65.42063;0;0;0
7083;IDN;PHL;2609.464814;364458.9063;116931.3438;1;990.412;0;0;0
7084;IDN;PLW;3248.219396;364458.9063;157.2508545;0;0.4676991;0;0;0
7085;IDN;PNG;4319.879828;364458.9063;5653.884766;0;67.86791;1;0;0
7086;IDN;POL;10374.93719;364458.9063;338732.9063;0;256.3341;0;0;0
7087;IDN;PRT;12719.49994;364458.9063;192571.9219;0;137.285;0;0;0
7088;IDN;PRY;16260.04913;364458.9063;9110.214844;0;6.5384;0;0;0
7089;IDN;ROM;9852.233438;364458.9063;121609.1094;0;87.42745;0;0;0
7090;IDN;RUS;8698.131098;364458.9063;986939.5625;0;420.404;0;0;0
7091;IDN;RWA;8709.591492;364458.9063;2493.53833;0;0.566883;0;0;0
7092;IDN;SDN;8674.395262;364458.9063;37564.61719;0;107.5811;0;0;0
7093;IDN;SEN;13936.34376;364458.9063;8936.158203;0;9.11012;0;0;0
7094;IDN;SGP;1012.915937;364458.9063;132158.4688;1;14756.94;0;0;0
7095;IDN;SLB;5708.285557;364458.9063;334.8466187;0;5.13141;0;0;0
7096;IDN;SLE;13488.75434;364458.9063;1443.003906;0;8.72586;0;0;0
7097;IDN;SLV;17835.93533;364458.9063;18306.15234;0;9.195824;0;0;0
7098;IDN;STP;11303.63016;364458.9063;122.6427383;0;0.7446846;0;0;0
7099;IDN;SUR;18072.1253;364458.9063;1597.385132;0;3.246353;0;0;0
7100;IDN;SVK;10378.76135;364458.9063;55048.54688;0;73.967;0;0;0
7101;IDN;SVN;10682.58505;364458.9063;37303.44922;0;67.93611;0;0;0
7102;IDN;SWE;10632.05193;364458.9063;384927.2813;0;202.199;0;0;0
7103;IDN;SWZ;8468.057075;364458.9063;2647.99707;0;3.740671;0;0;0
7104;IDN;SYC;5862.976708;364458.9063;749.8595581;0;4.73559;0;0;0
7105;IDN;SYR;8646.285123;364458.9063;34902.26953;0;66.99187;0;0;0
7106;IDN;TCD;10346.85573;364458.9063;6541.444824;0;0.5229532;0;0;0
7107;IDN;TGO;11965.11821;364458.9063;2206.123779;0;43.0342;0;0;0
7108;IDN;THA;2305.686156;364458.9063;206247.0313;1;3483.63;0;0;0
7109;IDN;TJK;6329.401517;364458.9063;2811.461426;0;0.2351;0;0;0
7110;IDN;TKM;7014.498019;364458.9063;10496.47949;0;1.284151;0;0;0
7111;IDN;TON;8441.123935;364458.9063;222.9496002;0;2.465331;0;0;0
7112;IDN;TTO;18680.85483;364458.9063;19911.22266;0;4.90319;0;0;0
7113;IDN;TUN;11060.09474;364458.9063;30298.49023;0;25.5516;0;0;0
7114;IDN;TUR;9213.941486;364458.9063;402709.9375;0;1030.5108;0;0;0
7115;IDN;TZA;7910.63569;364458.9063;12783.76758;0;116.828;0;0;0
7116;IDN;UGA;8456.517587;364458.9063;9321.924805;0;3.376241;0;0;0
7117;IDN;UKR;9359.695332;364458.9063;106110.8906;0;229.4248;0;0;0
7118;IDN;URY;15349.17678;364458.9063;19307.69531;0;6.618744;0;0;0
7119;IDN;USA;15535.87316;364458.9063;13201819;0;14342.13;0;0;0
7120;IDN;UZB;6528.30051;364458.9063;17178.41602;0;1.88594;0;0;0
7121;IDN;VCT;18505.4664;364458.9063;465.9259338;0;0.763302;0;0;0
7122;IDN;VEN;19146.70669;364458.9063;181861.8438;0;64.70101;0;0;0
7123;IDN;VNM;2226.403211;364458.9063;60883.82031;1;938.2241;0;0;0
7124;IDN;VUT;6639.999438;364458.9063;387.5063171;0;2.41918;0;0;0
7125;IDN;WSM;8796.836696;364458.9063;422.4949036;0;16.3071;0;0;0
7126;IDN;YEM;7370.2781;364458.9063;19056.69531;0;103.61208;0;0;0
7127;IDN;ZAF;8934.843852;364458.9063;254991.5625;0;481.756;0;0;0
7128;IDN;ZAR;9775.814869;364458.9063;8543.323242;0;0.59829;0;0;0
7129;IDN;ZMB;8797.401563;364458.9063;10907.08789;0;1.0350219;0;0;0
7130;IDN;ZWE;8571.751482;364458.9063;5010.452637;0;1.78187;0;0;0
7131;IND;AFG;1741.230203;906268;8399.039063;0;195.6603;0;0;0
7132;IND;AGO;7771.995339;906268;44033.10156;0;177.9668;0;0;0
7133;IND;ALB;5735.20898;906268;9136.082031;0;12.4751;0;0;0
7134;IND;ARG;15676.28505;906268;214057.75;0;303.245;0;0;0
7135;IND;ARM;3703.199517;906268;6405.722168;0;19.9747;0;0;0
7136;IND;ATG;13776.44759;906268;961.8518677;0;1.434609;0;1;0
7137;IND;AUS;9548.676721;906268;768177.6875;0;1057.562;0;1;0
7138;IND;AUT;6155.083474;906268;322443.6563;0;222.227;0;0;0
7139;IND;AZE;3389.109164;906268;20121.61133;0;57.44761;0;0;0
7140;IND;BDI;5902.106381;906268;806.6171875;0;14.82239;0;0;0
7141;IND;BEL;6947.938923;906268;392001.375;0;3796.63;0;0;0
7142;IND;BEN;8141.993806;906268;4774.809082;0;132.781;0;0;0
7143;IND;BFA;8429.317456;906268;6205.320313;0;26.5739;0;0;0
7144;IND;BGD;1484.304765;906268;61960.96094;0;2230.77;1;0;0
7145;IND;BGR;5337.228508;906268;31483;0;47.52715;0;0;0
7146;IND;BIH;5911.736477;906268;11295.70215;0;2.28411;0;0;0
7147;IND;BLR;5421.535307;906268;36945.29297;0;58.58094;0;0;0
7148;IND;BLZ;15339.95066;906268;1216.999878;0;3.046736;0;1;0
7149;IND;BOL;16091.85515;906268;11163.07129;0;14.471;0;0;0
7150;IND;BRA;13949.71503;906268;1067962.25;0;1621.334;0;0;0
7151;IND;BTN;1512.026632;906268;927.1541748;0;129.8363;1;0;1
7152;IND;BWA;7492.533786;906268;10327.74219;0;14.94427;0;1;0
7153;IND;CAF;6595.351621;906268;1485.972168;0;1.68087;0;0;0
7154;IND;CAN;12051.13982;906268;1251463.375;0;1860.73;0;1;0
7155;IND;CHE;6711.912736;906268;379758.2813;0;587.1987;0;0;0
7156;IND;CHL;16598.82291;906268;145841.1875;0;164.504;0;0;0
7157;IND;CHN;4204.047473;906268;2668071.25;0;10469.316;1;0;0
7158;IND;CIV;8921.816935;906268;17483.98828;0;107.112;0;0;0
7159;IND;CMR;7277.989744;906268;18322.92578;0;46.93513;0;1;0
7160;IND;COG;7450.381206;906268;7385.168945;0;139.6142;0;0;0
7161;IND;COL;15639.35239;906268;135836.0156;0;571.538;0;0;0
7162;IND;COM;5268.090992;906268;403.1763;0;6.249496;0;0;0
7163;IND;CPV;10465.89245;906268;1143.991577;0;0.358501;0;0;0
7164;IND;CRI;15893.5922;906268;22145.08008;0;36.1388;0;0;0
7165;IND;CZE;6153.396626;906268;141801.4219;0;166.7413;0;0;0
7166;IND;DEU;6565.789181;906268;2906681.25;0;4840.79;0;0;0
7167;IND;DJI;3828.192679;906268;757.0405273;0;278.755;0;0;0
7168;IND;DMA;13863.71985;906268;299.8148193;0;3.202232;0;1;0
7169;IND;DNK;6506.775428;906268;275237.0313;0;498.7532;0;0;0
7170;IND;DOM;14240.3419;906268;30581.08008;0;39.6048;0;0;0
7171;IND;DZA;7193.430411;906268;114727.0625;0;351.9703;0;0;0
7172;IND;ECU;16571.04557;906268;40800.08203;0;45.3858;0;0;0
7173;IND;EGY;4683.532461;906268;107484.0391;0;828.474;0;0;0
7174;IND;ESP;7645.238814;906268;1223988.5;0;2155.043;0;0;0
7175;IND;EST;5782.183303;906268;16409.79688;0;10.677403;0;0;0
7176;IND;ETH;4349.841966;906268;13315.40234;0;338.698;0;1;0
7177;IND;FIN;5911.590203;906268;209444.8906;0;142.845;0;0;0
7178;IND;FJI;11855.0945;906268;2821.605957;0;39.1556;0;1;0
7179;IND;FRA;7073.011449;906268;2230721.5;0;2280.663;0;0;0
7180;IND;GAB;7678.136544;906268;9545.985352;0;20.1386;0;0;0
7181;IND;GBR;7324.150141;906268;2345014.75;0;5857.47;0;1;0
7182;IND;GEO;3839.927206;906268;7550.169922;0;11.8366;0;0;0
7183;IND;GHA;8500.471704;906268;12905.9707;0;266.1791;0;1;0
7184;IND;GIN;9595.321324;906268;3317.202881;0;72.5646;0;0;0
7185;IND;GMB;9809.189304;906268;510.6890869;0;22.8452;0;1;0
7186;IND;GNB;9787.129559;906268;304.461731;0;1.04805;0;0;0
7187;IND;GNQ;7615.458844;906268;8562.841797;0;7.831076;0;0;0
7188;IND;GRC;5406.409285;906268;244951.375;0;607.2242;0;0;0
7189;IND;GRD;14123.66112;906268;519.2592773;0;0.8926984;0;1;0
7190;IND;GTM;15711.86577;906268;35290.26953;0;58.18769;0;0;0
7191;IND;GUY;14184.92178;906268;896.156311;0;13.6341;0;1;0
7192;IND;HKG;3840.215395;906268;189798.1094;0;4742.51;0;1;0
7193;IND;HND;15559.37421;906268;9234.891602;0;41.87062;0;0;0
7194;IND;HRV;6053.949494;906268;42653.42188;0;88.28105;0;0;0
7195;IND;HTI;14395.65377;906268;4960.738281;0;19.4279;0;0;0
7196;IND;HUN;5849.26207;906268;112898.5234;0;148.882;0;0;0
7197;IND;IDN;4574.944111;906268;364458.9063;0;1849.166;0;0;0
7198;IND;IRL;7688.135784;906268;222649.7969;0;248.377;0;1;0
7199;IND;IRN;2915.65883;906268;222889.5;0;1616.18;0;0;0
7200;IND;ISL;8224.684387;906268;15853.98633;0;22.1932;0;0;0
7201;IND;ITA;6388.826024;906268;1844748.875;0;3746.82;0;0;0
7202;IND;JAM;14734.5215;906268;10533.2959;0;25.53881;0;1;0
7203;IND;JOR;4236.649752;906268;14176.30469;0;228.8979;0;0;0
7204;IND;JPN;6003.253339;906268;4340133.5;0;4117.08;0;0;0
7205;IND;KAZ;3037.532739;906268;77236.89844;0;118.839;0;0;0
7206;IND;KEN;5089.976031;906268;21185.94141;0;725.274;0;1;0
7207;IND;KGZ;2302.644686;906268;2694.656982;0;6.21742;0;0;0
7208;IND;KHM;3180.239534;906268;7192.591309;0;27.54048;0;0;0
7209;IND;KIR;10695.1444;906268;70.70783234;0;0.2218414;0;1;0
7210;IND;KNA;13414.34488;906268;486.6666565;0;0.554334;0;1;0
7211;IND;KOR;5108.000561;906268;888024.1875;0;3238.235;0;0;0
7212;IND;LAO;2870.874507;906268;3403.669678;0;6.3683;0;0;0
7213;IND;LBN;4289.341294;906268;22722.19141;0;95.3309;0;0;0
7214;IND;LBR;9493.477235;906268;631;0;30.5237;0;1;0
7215;IND;LBY;6106.697459;906268;50319.73438;0;163.8241;0;0;0
7216;IND;LCA;13933.64973;906268;906;0;0.824543;0;1;0
7217;IND;LKA;1716.605626;906268;26966.58398;1;2538.437;0;0;0
7218;IND;LSO;7805.378406;906268;1476.101685;0;17.3932;0;1;0
7219;IND;LTU;5727.207331;906268;29790.79688;0;23.8445;0;0;0
7220;IND;LVA;5764.0961;906268;20115.52734;0;28.12491;0;0;0
7221;IND;MAC;3705.761719;906268;14285.01074;0;5.82659;0;0;0
7222;IND;MAR;8150.735031;906268;57306.73047;0;186.212;0;0;0
7223;IND;MDA;5141.067205;906268;3265.583984;0;15.7485;0;0;0
7224;IND;MDG;5617.165562;906268;5499.229492;0;61.12172;0;0;0
7225;IND;MDV;2131.143724;906268;915.2070313;0;103.645;0;0;0
7226;IND;MEX;15076.03801;906268;839181.9375;0;1238.71;0;0;0
7227;IND;MKD;5601.514834;906268;6217.132324;0;14.5896;0;0;0
7228;IND;MLI;8894.370605;906268;5929.424805;0;33.93885;0;0;0
7229;IND;MNG;3869.085028;906268;2689.424805;0;1.04512;0;0;0
7230;IND;MOZ;6625.770174;906268;7608.191406;0;92.14953;0;0;0
7231;IND;MRT;9462.522041;906268;2662.577881;0;54.26014;0;0;0
7232;IND;MUS;5180.666524;906268;6448.455078;0;494.959;0;1;0
7233;IND;MWI;6191.154713;906268;2231.53125;0;63.91352;0;1;0
7234;IND;MYS;3610.290169;906268;148940.3594;0;1333.18;0;0;0
7235;IND;NAM;8152.491519;906268;6371.540039;0;20.2224;0;1;0
7236;IND;NER;7621.787065;906268;3544.143066;0;28.6713;0;0;0
7237;IND;NGA;7782.846107;906268;114686.2813;0;1142.83;0;1;0
7238;IND;NIC;15771.26683;906268;5369.21875;0;14.39284;0;0;0
7239;IND;NLD;6890.323565;906268;657590.125;0;2371.611;0;0;0
7240;IND;NOR;6682.447807;906268;310959.75;0;233.3474;0;0;0
7241;IND;NPL;1143.18423;906268;8051.663086;0;1481.513;1;0;0
7242;IND;NZL;12151.42191;906268;103873.2109;0;163.118;0;1;0
7243;IND;PAK;1237.78499;906268;128830.2031;0;872.3374;1;1;0
7244;IND;PAN;15760.65784;906268;17097.09961;0;10.7179;0;0;0
7245;IND;PER;16916.31853;906268;93269.03906;0;151.907;0;0;0
7246;IND;PHL;4843.75027;906268;116931.3438;0;400.851;0;1;0
7247;IND;PNG;8314.075911;906268;5653.884766;0;14.19451;0;1;0
7248;IND;POL;5922.376793;906268;338732.9063;0;353.963;0;0;0
7249;IND;PRT;8199.486917;906268;192571.9219;0;298.631;0;0;0
7250;IND;PRY;15337.59894;906268;9110.214844;0;25.0657;0;0;0
7251;IND;ROM;5347.094464;906268;121609.1094;0;217.1873;0;0;0
7252;IND;RUS;4628.07747;906268;986939.5625;0;967.108;0;0;0
7253;IND;RWA;5799.301103;906268;2493.53833;0;13.65749;0;1;0
7254;IND;SDN;4827.373594;906268;37564.61719;0;427.5172;0;0;0
7255;IND;SEN;9816.634342;906268;8936.158203;0;88.5594;0;0;0
7256;IND;SGP;3742.251863;906268;132158.4688;0;4883.703;0;1;0
7257;IND;SLB;9655.239756;906268;334.8466187;0;0.3148343;0;1;0
7258;IND;SLE;9638.421249;906268;1443.003906;0;24.3342;0;1;0
7259;IND;SLV;15755.4574;906268;18306.15234;0;17.2483;0;0;0
7260;IND;STP;7996.199909;906268;122.6427383;0;0.3303091;0;0;0
7261;IND;SUR;13881.06944;906268;1597.385132;0;21.7916;0;1;0
7262;IND;SVK;5888.31891;906268;55048.54688;0;49.70515;0;0;0
7263;IND;SVN;6172.558281;906268;37303.44922;0;69.59975;0;0;0
7264;IND;SWE;6308.107115;906268;384927.2813;0;443.827;0;0;0
7265;IND;SWZ;7315.30044;906268;2647.99707;0;12.49127;0;1;0
7266;IND;SYC;3818.715855;906268;749.8595581;0;14.333;0;1;0
7267;IND;SYR;4170.714661;906268;34902.26953;0;365.0372;0;0;0
7268;IND;TCD;6579.869733;906268;6541.444824;0;5.402661;0;0;0
7269;IND;TGO;8276.16605;906268;2206.123779;0;191.5969;0;0;0
7270;IND;THA;2716.948732;906268;206247.0313;0;1640.122;0;0;0
7271;IND;TJK;2068.369703;906268;2811.461426;0;9.624;0;0;0
7272;IND;TKM;2581.450849;906268;10496.47949;0;24.116;0;0;0
7273;IND;TON;12622.98701;906268;222.9496002;0;0.690155;0;1;0
7274;IND;TTO;14219.30729;906268;19911.22266;0;77.19734;0;1;0
7275;IND;TUN;6578.941634;906268;30298.49023;0;127.366;0;0;0
7276;IND;TUR;4708.481283;906268;402709.9375;0;1578.04;0;0;0
7277;IND;TZA;5412.694821;906268;12783.76758;0;303.751;0;1;0
7278;IND;UGA;5410.757312;906268;9321.924805;0;118.531;0;1;0
7279;IND;UKR;4898.95708;906268;106110.8906;0;397.157;0;0;0
7280;IND;URY;15280.92027;906268;19307.69531;0;46.1078;0;0;0
7281;IND;USA;13131.91448;906268;13201819;0;22992.75;0;1;0
7282;IND;UZB;2301.425873;906268;17178.41602;0;31.47881;0;0;0
7283;IND;VCT;14011.60755;906268;465.9259338;0;3.02461;0;1;0
7284;IND;VEN;14767.54908;906268;181861.8438;0;135.3022;0;0;0
7285;IND;VNM;3329.869561;906268;60883.82031;0;889.6624;0;0;0
7286;IND;VUT;10802.06515;906268;387.5063171;0;2.43501;0;1;0
7287;IND;WSM;12720.20045;906268;422.4949036;0;1.51121;0;1;0
7288;IND;YEM;3583.491791;906268;19056.69531;0;365.761;0;0;0
7289;IND;YUG;5704.079789;906268;27816.79297;0;11.5409;0;0;0
7290;IND;ZAF;7857.113217;906268;254991.5625;0;1745;0;1;0
7291;IND;ZAR;6938.574381;906268;8543.323242;0;8.505046;0;0;0
7292;IND;ZMB;6685.872978;906268;10907.08789;0;85.9624;0;1;0
7293;IND;ZWE;6820.939471;906268;5010.452637;0;20.6257;0;1;0
7294;IRL;AFG;6052.053669;222649.7969;8399.039063;0;7.51575;0;0;0
7295;IRL;AGO;7275.029977;222649.7969;44033.10156;0;16.6493;0;0;0
7296;IRL;ALB;2401.968403;222649.7969;9136.082031;0;7.623;0;0;0
7297;IRL;ARG;10913.81062;222649.7969;214057.75;0;76.436;0;0;0
7298;IRL;ARM;4082.170771;222649.7969;6405.722168;0;0.76428;0;0;0
7299;IRL;ATG;6192.120675;222649.7969;961.8518677;0;1.48929;0;1;0
7300;IRL;AUS;16895.02691;222649.7969;768177.6875;0;1549.8;0;1;0
7301;IRL;AUT;1663.347527;222649.7969;322443.6563;1;660.908;0;0;1
7302;IRL;AZE;4358.406563;222649.7969;20121.61133;0;8.5782;0;0;0
7303;IRL;BDI;7145.407563;222649.7969;806.6171875;0;0.02453;0;0;0
7304;IRL;BEL;811.5190624;222649.7969;392001.375;1;20184.2;0;0;1
7305;IRL;BEN;5118.811087;222649.7969;4774.809082;0;2.51218;0;0;0
7306;IRL;BFA;4577.649052;222649.7969;6205.320313;0;1.6841;0;0;0
7307;IRL;BGD;8405.91806;222649.7969;61960.96094;0;1.31358;0;0;0
7308;IRL;BGR;2612.337821;222649.7969;31483;1;80.3602;0;0;0
7309;IRL;BIH;2065.344808;222649.7969;11295.70215;0;21.8171;0;0;0
7310;IRL;BLR;2297.40803;222649.7969;36945.29297;0;23.499;0;0;0
7311;IRL;BLZ;7909.879575;222649.7969;1216.999878;0;0.26433;0;1;0
7312;IRL;BOL;9663.16501;222649.7969;11163.07129;0;0.79596;0;0;0
7313;IRL;BRA;8739.15085;222649.7969;1067962.25;0;354.293;0;0;0
7314;IRL;BWA;9091.046288;222649.7969;10327.74219;0;1.25334;0;1;0
7315;IRL;CAF;5836.747707;222649.7969;1485.972168;0;0.29612;0;0;0
7316;IRL;CAN;5498.237483;222649.7969;1251463.375;0;2482.09;0;1;0
7317;IRL;CHE;1246.22646;222649.7969;379758.2813;1;3720.8;0;0;0
7318;IRL;CHL;11428.21149;222649.7969;145841.1875;1;65.11494;0;0;0
7319;IRL;CHN;8762.87657;222649.7969;2668071.25;0;1545.23;0;0;0
7320;IRL;CIV;5239.740435;222649.7969;17483.98828;0;16.1233;0;0;0
7321;IRL;CMR;5519.070104;222649.7969;18322.92578;0;10.0539;0;1;0
7322;IRL;COG;6666.03146;222649.7969;7385.168945;0;10.3178;0;0;0
7323;IRL;COL;8031.047978;222649.7969;135836.0156;0;40.0135;0;0;0
7324;IRL;COM;8681.025631;222649.7969;403.1763;0;0.7238;0;0;0
7325;IRL;CPV;4419.837989;222649.7969;1143.991577;0;2.23762;0;0;0
7326;IRL;CRI;8277.845519;222649.7969;22145.08008;0;549.0155;0;0;0
7327;IRL;CZE;1589.135322;222649.7969;141801.4219;1;591.928;0;0;0
7328;IRL;DEU;1169.722226;222649.7969;2906681.25;1;10574;0;0;1
7329;IRL;DJI;6394.629581;222649.7969;757.0405273;0;0.56672;0;0;0
7330;IRL;DMA;6314.147807;222649.7969;299.8148193;0;0.1276;0;1;0
7331;IRL;DNK;1219.0455;222649.7969;275237.0313;1;1052.95;0;0;0
7332;IRL;DOM;6579.168399;222649.7969;30581.08008;0;12.0238;0;0;0
7333;IRL;DZA;2080.485243;222649.7969;114727.0625;1;64.868;0;0;0
7334;IRL;ECU;8995.05003;222649.7969;40800.08203;0;15.52078;0;0;0
7335;IRL;EGY;3996.757716;222649.7969;107484.0391;1;93.05054;0;0;0
7336;IRL;ERI;5845.986068;222649.7969;1084.98877;0;1.52031;0;1;0
7337;IRL;ESP;1522.519471;222649.7969;1223988.5;1;4831.72;0;0;1
7338;IRL;EST;2100.692297;222649.7969;16409.79688;1;33.94545;0;0;0
7339;IRL;ETH;6358.044825;222649.7969;13315.40234;0;8.47792;0;1;0
7340;IRL;FIN;2094.368466;222649.7969;209444.8906;1;691.658;0;0;1
7341;IRL;FJI;16082.70399;222649.7969;2821.605957;0;2.63549;0;1;0
7342;IRL;FRA;1024.208435;222649.7969;2230721.5;1;7242.45;0;0;1
7343;IRL;GAB;6124.125868;222649.7969;9545.985352;0;3.26975;0;0;0
7344;IRL;GBR;425.3321822;222649.7969;2345014.75;1;21423.93;1;1;0
7345;IRL;GEO;3915.114898;222649.7969;7550.169922;0;6.67927;0;0;0
7346;IRL;GHA;5230.839065;222649.7969;12905.9707;0;24.5704;0;1;0
7347;IRL;GIN;4852.874931;222649.7969;3317.202881;0;2.85384;0;0;0
7348;IRL;GMB;4495.600527;222649.7969;510.6890869;0;1.18987;0;1;0
7349;IRL;GNB;4651.54983;222649.7969;304.461731;0;0.00308;0;0;0
7350;IRL;GNQ;5808.574051;222649.7969;8562.841797;0;0.08954;0;0;0
7351;IRL;GRC;2844.277341;222649.7969;244951.375;1;545.046;0;0;1
7352;IRL;GRD;6628.287128;222649.7969;519.2592773;0;0.27467;0;1;0
7353;IRL;GTM;8303.435245;222649.7969;35290.26953;0;5.44038;0;0;0
